filename,animation_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,stroke_width,opacity,stroke_opacity,fill_r,fill_g,fill_b,stroke_r,stroke_g,stroke_b,svg_fill_r,diff_fill_r,svg_fill_g,diff_fill_g,svg_fill_b,diff_fill_b,svg_stroke_r,diff_stroke_r,svg_stroke_g,diff_stroke_g,svg_stroke_b,diff_stroke_b,rel_width,rel_height,rel_x_position,rel_y_position,nr_paths_svg
logo_258,11,-12.336057,1.8361859,-2.7831304,2.0059445,-0.528499,0.6684932,-0.65353537,-0.37928313,0.28605598,-0.18639265,0.0,1.0,1.0,255,255,255,0,0,0,236.78571428571428,18.21428571428572,231.92857142857144,23.071428571428584,227.67857142857144,27.321428571428584,0.0,0.0,0.0,0.0,0.0,0.0,0.0482606362289452,0.065834096857987,0.0328420751682724,0.0428821705119896,28
logo_258,12,-11.706757,1.9518532,-2.1854644,1.7344737,0.19937038,0.013336548,-1.5306805,-1.2502975,-0.5416081,-0.26612595,0.0,1.0,1.0,255,255,255,0,0,0,236.78571428571428,18.21428571428572,231.92857142857144,23.071428571428584,227.67857142857144,27.321428571428584,0.0,0.0,0.0,0.0,0.0,0.0,0.0675943649117314,0.0531687481460501,0.0360733192335056,0.0478647315534876,28
logo_258,14,-10.05337,2.2083693,-0.26983017,-2.8067005,1.0215728,0.006509962,-1.3057363,-0.2772919,-0.7941062,-0.11019292,0.0,1.0,1.0,255,255,255,0,0,0,236.78571428571428,18.21428571428572,231.92857142857144,23.071428571428584,227.67857142857144,27.321428571428584,0.0,0.0,0.0,0.0,0.0,0.0,0.015863984484598,0.0192873330638634,0.0155708454364584,0.064805439094581,28
logo_258,13,-12.029375,1.8360516,-4.3743443,4.6004753,-0.76198304,1.6374971,-0.6193097,-0.18307503,-0.16453233,-0.13371533,0.0,1.0,1.0,255,255,255,0,0,0,236.78571428571428,18.21428571428572,231.92857142857144,23.071428571428584,227.67857142857144,27.321428571428584,0.0,0.0,0.0,0.0,0.0,0.0,0.0734376306797725,0.0545188614605205,0.0392018736427662,0.0471896748962524,28
logo_258,15,-10.575422,2.542613,-0.39083156,-3.8265364,0.8295708,-0.2654426,1.0743767,0.58554125,0.46666718,0.91630685,0.0,1.0,1.0,255,255,255,0,0,0,236.78571428571428,18.21428571428572,231.92857142857144,23.071428571428584,227.67857142857144,27.321428571428584,0.0,0.0,0.0,0.0,0.0,0.0,0.0216577863084527,0.0194480620737849,0.0193299180459213,0.0648375842382243,28
logo_258,16,-10.684721,1.6871351,-0.9353403,-1.5494157,0.49595803,-0.01331432,-1.2557278,-0.45266482,-1.0109235,-0.06937543,0.0,1.0,1.0,255,255,255,0,0,0,236.78571428571428,18.21428571428572,231.92857142857144,23.071428571428584,227.67857142857144,27.321428571428584,0.0,0.0,0.0,0.0,0.0,0.0,0.0171917289517747,0.0192873330638634,0.0190454037076699,0.064805439094581,28
logo_258,19,-10.044505,2.26819,-0.32908902,-2.843713,0.9123832,0.034749467,-1.2514347,-0.1845966,-0.8499227,-0.094019264,0.0,1.0,1.0,255,255,255,0,0,0,236.78571428571428,18.21428571428572,231.92857142857144,23.071428571428584,227.67857142857144,27.321428571428584,0.0,0.0,0.0,0.0,0.0,0.0,0.0171917289517747,0.0192873330638634,0.0190454037076699,0.064805439094581,28
logo_258,17,-9.148411,2.7919877,0.5420849,-4.3394895,1.2134641,0.12038228,-1.1249454,-0.05736056,-0.632116,-0.028300323,0.0,1.0,1.0,255,255,255,0,0,0,236.78571428571428,18.21428571428572,231.92857142857144,23.071428571428584,227.67857142857144,27.321428571428584,0.0,0.0,0.0,0.0,0.0,0.0,0.014415528510727,0.0192873330638634,0.0176573034871461,0.064805439094581,28
logo_258,18,-12.114902,1.0108155,-2.3880231,1.2434052,-0.14091489,-0.20658715,-0.61586285,0.3215267,0.6623449,-0.20406383,0.0,1.0,1.0,255,255,255,0,0,0,236.78571428571428,18.21428571428572,231.92857142857144,23.071428571428584,227.67857142857144,27.321428571428584,0.0,0.0,0.0,0.0,0.0,0.0,0.018381531032649,0.0194480620737849,0.0176917904080194,0.0648375842382243,28
logo_258,2,-11.232609,3.5360856,-0.51253897,-1.9909446,0.85512936,-0.56945837,-0.48100266,-0.46501416,-0.46375012,1.2594229,0.0,1.0,1.0,255,255,255,0,0,0,236.78571428571428,18.21428571428572,231.92857142857144,23.071428571428584,227.67857142857144,27.321428571428584,0.0,0.0,0.0,0.0,0.0,0.0,0.0443501802431054,0.0744491056265127,0.0221750901215527,0.0372245528132563,28
logo_258,23,3.3605192,13.943755,12.057316,3.7168941,-0.84564716,-1.4602774,-0.3260294,-0.050915506,0.1530751,0.028914202,0.0,1.0,1.0,0,0,0,0,0,0,236.78571428571428,-236.78571428571428,231.92857142857144,-231.92857142857144,227.67857142857144,-227.67857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.9921714711689164,0.925293730755562,0.5033969628096047,0.5373370628733236,28
logo_258,21,-10.799456,1.5508599,-0.8105161,-1.6202509,0.31625044,0.2192045,-1.1188666,-0.6001604,-0.8750745,-0.013070367,0.0,1.0,1.0,255,255,255,0,0,0,236.78571428571428,18.21428571428572,231.92857142857144,23.071428571428584,227.67857142857144,27.321428571428584,0.0,0.0,0.0,0.0,0.0,0.0,0.0168985868136069,0.0192873330638634,0.0188988326385861,0.064805439094581,28
logo_258,20,-9.18591,2.704894,0.6342809,-4.2520638,1.2422003,-0.021422492,-1.1902096,-0.18569982,-0.61224794,-0.02522443,0.0,1.0,1.0,255,255,255,0,0,0,236.78571428571428,18.21428571428572,231.92857142857144,23.071428571428584,227.67857142857144,27.321428571428584,0.0,0.0,0.0,0.0,0.0,0.0,0.0023623529762417,0.0192873330638634,0.0116307157199035,0.064805439094581,28
logo_258,22,-11.471662,2.0277424,-0.9099208,-2.192691,0.43839294,-0.7828188,1.944009,0.13388598,-0.009042777,-0.21143234,0.0,1.0,1.0,255,255,255,0,0,0,236.78571428571428,18.21428571428572,231.92857142857144,23.071428571428584,227.67857142857144,27.321428571428584,0.0,0.0,0.0,0.0,0.0,0.0,0.0162260951673214,0.0192873330638634,0.0185625868154433,0.064805439094581,28
logo_258,25,3.3605192,13.943755,12.057316,3.7168941,-0.84564716,-1.4602774,-0.3260294,-0.050915506,0.1530751,0.028914202,0.0,1.0,1.0,255,119,0,0,0,0,236.78571428571428,18.21428571428572,231.92857142857144,-112.92857142857142,227.67857142857144,-227.67857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.9926887727748536,0.9253098025044574,0.5036556136125733,0.5373450987477714,28
logo_258,26,0.94028175,-5.0452724,-3.509039,-3.9983785,-1.805282,1.3505224,0.27545735,-0.045310754,0.2834123,0.48454678,0.0,1.0,1.0,255,255,255,0,0,0,236.78571428571428,18.21428571428572,231.92857142857144,23.071428571428584,227.67857142857144,27.321428571428584,0.0,0.0,0.0,0.0,0.0,0.0,0.0697842810764437,0.0650626035354326,0.2933716146910107,0.4156741751386783,28
logo_258,24,3.3605192,13.943755,12.057316,3.7168941,-0.84564716,-1.4602774,-0.3260294,-0.050915506,0.1530751,0.028914202,0.0,1.0,1.0,255,255,255,0,0,0,236.78571428571428,18.21428571428572,231.92857142857144,23.071428571428584,227.67857142857144,27.321428571428584,0.0,0.0,0.0,0.0,0.0,0.0,0.9926887727748536,0.9253098025044574,0.5036556136125733,0.5373450987477714,28
logo_258,27,3.731394,-7.5413833,-1.351964,-3.762848,-1.4543673,1.2421504,0.48128617,-0.08447112,0.5895812,0.5002211,0.0,1.0,1.0,255,255,255,0,0,0,236.78571428571428,18.21428571428572,231.92857142857144,23.071428571428584,227.67857142857144,27.321428571428584,0.0,0.0,0.0,0.0,0.0,0.0,0.0697842810764437,0.0650626035354327,0.2933716146910107,0.516241543260515,28
logo_258,4,-11.257223,2.6668112,-2.1874685,1.5457617,0.43173426,0.059910655,-1.8341744,-1.2635187,-0.51914895,-0.459809,0.0,1.0,1.0,255,255,255,0,0,0,236.78571428571428,18.21428571428572,231.92857142857144,23.071428571428584,227.67857142857144,27.321428571428584,0.0,0.0,0.0,0.0,0.0,0.0,0.0877347267017575,0.0744491056265127,0.0440742848761187,0.0372245528132563,28
logo_258,5,-12.30898,1.999661,-3.9236865,3.2753537,-0.41180742,0.18093081,-0.63227695,0.21676089,0.6116974,-0.224175,0.0,1.0,1.0,255,255,255,0,0,0,236.78571428571428,18.21428571428572,231.92857142857144,23.071428571428584,227.67857142857144,27.321428571428584,0.0,0.0,0.0,0.0,0.0,0.0,0.0611683776804673,0.0558689747749909,0.0382517052229377,0.0478647315534876,28
logo_258,3,-12.423271,2.5588975,-2.574438,0.35481027,-0.091173254,-0.782481,1.3363214,-0.033983886,0.4990202,0.018261097,0.0,1.0,1.0,255,255,255,0,0,0,236.78571428571428,18.21428571428572,231.92857142857144,23.071428571428584,227.67857142857144,27.321428571428584,0.0,0.0,0.0,0.0,0.0,0.0,0.0611645230997701,0.0558689747749909,0.0382497779325891,0.0478647315534876,28
logo_258,6,-12.359442,2.205139,-3.31551,3.440637,-0.7984711,0.06489807,-0.89609367,-0.65398586,-0.11281936,-0.120335616,0.0,1.0,1.0,255,255,255,0,0,0,236.78571428571428,18.21428571428572,231.92857142857144,23.071428571428584,227.67857142857144,27.321428571428584,0.0,0.0,0.0,0.0,0.0,0.0,0.0734376306797725,0.0744491056265127,0.0367188153398862,0.0372245528132563,28
logo_258,9,-11.98333,2.9622133,-3.654085,3.9776611,-0.4691474,-0.31986225,-1.338257,-0.58212227,-0.82232165,-0.23208734,0.0,1.0,1.0,255,255,255,0,0,0,236.78571428571428,18.21428571428572,231.92857142857144,23.071428571428584,227.67857142857144,27.321428571428584,0.0,0.0,0.0,0.0,0.0,0.0,0.0999430966909171,0.0744491056265127,0.0501784698706985,0.0372245528132563,28
logo_258,7,-11.768165,2.3981862,-2.1125944,-0.0856702,0.47181848,0.32913452,-0.30061087,0.68619823,0.90818405,2.5938196,0.0,1.0,1.0,255,255,255,0,0,0,236.78571428571428,18.21428571428572,231.92857142857144,23.071428571428584,227.67857142857144,27.321428571428584,0.0,0.0,0.0,0.0,0.0,0.0,0.0643297564120968,0.0558689747749909,0.0398323945887524,0.0478647315534876,28
logo_258,8,-10.195022,2.7971056,-0.36982727,-2.8042984,0.8540982,-0.2591818,-1.3086462,-0.28749967,-0.77017456,-0.13296232,0.0,1.0,1.0,255,255,255,0,0,0,236.78571428571428,18.21428571428572,231.92857142857144,23.071428571428584,227.67857142857144,27.321428571428584,0.0,0.0,0.0,0.0,0.0,0.0,0.0369010053344656,0.0156870308919422,0.0272791544108058,0.0475754215575297,28
logo_259,10,-11.845057,2.8860018,-2.155298,1.775927,-0.22478138,0.39030388,-1.4179904,-1.46164,-0.51031834,-0.27908227,0.0,1.0,1.0,255,255,255,0,0,0,235.86666666666667,19.13333333333333,224.2,30.80000000000001,211.33333333333331,43.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0462749049481768,0.0843467094540958,0.0258472442052879,0.0448369350255983,15
logo_259,12,3.3605192,13.943755,12.057316,3.7168941,-0.84564716,-1.4602774,-0.3260294,-0.050915506,0.1530751,0.028914202,0.0,1.0,1.0,0,0,0,0,0,0,235.86666666666667,-235.86666666666667,224.2,-224.2,211.33333333333331,-211.33333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.9994788884289574,0.9127360367449638,0.4997394442144787,0.5436161279975812,15
logo_259,1,-11.23933,3.7879317,-1.7469985,-1.102329,-0.08364963,-0.07344499,0.38942826,-1.5810751,-0.6203438,0.46530822,0.0,1.0,1.0,255,255,255,0,0,0,235.86666666666667,19.13333333333333,224.2,30.80000000000001,211.33333333333331,43.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1043617225708132,0.0831417564618945,0.0548906530166061,0.045439411521699,15
logo_259,11,-10.87748,3.775252,-1.1279565,-1.5306137,1.1853038,-1.0231533,1.6437054,-1.8591748,-1.0328673,-1.045932,0.0,1.0,1.0,255,255,255,0,0,0,235.86666666666667,19.13333333333333,224.2,30.80000000000001,211.33333333333331,43.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0711494034038034,0.0671602746705921,0.0382844934331012,0.0534301524173502,15
logo_259,13,3.3605192,13.943755,12.057316,3.7168941,-0.84564716,-1.4602774,-0.3260294,-0.050915506,0.1530751,0.028914202,0.0,1.0,1.0,255,255,255,0,0,0,235.86666666666667,19.13333333333333,224.2,30.80000000000001,211.33333333333331,43.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9127518903749008,0.5,0.5436240548125496,15
logo_259,14,3.3605192,13.943755,12.057316,3.7168941,-0.84564716,-1.4602774,-0.3260294,-0.050915506,0.1530751,0.028914202,0.0,1.0,1.0,255,214,40,0,0,0,235.86666666666667,19.13333333333333,224.2,-10.199999999999989,211.33333333333331,-171.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9127518903749008,0.5,0.5436240548125496,15
logo_259,15,6.634211,4.8762827,3.908032,-3.0403037,-2.867958,2.5270202,4.447958,2.0957143,0.46289024,-2.9273148,0.0,1.0,1.0,223,89,70,0,0,0,235.86666666666667,-12.866666666666674,224.2,-135.2,211.33333333333331,-141.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.4634786065705958,0.3778835666637792,0.5017978431467467,0.5443513866605122,15
logo_259,2,-11.405137,2.6304023,-2.0051281,0.7037676,0.055906788,1.0678382,-1.3966098,-1.5871059,-0.5775821,-0.24383865,0.0,1.0,1.0,255,255,255,0,0,0,235.86666666666667,19.13333333333333,224.2,30.80000000000001,211.33333333333331,43.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0553770258914368,0.0677944604559612,0.0303983046769179,0.0529862223675918,15
logo_259,3,-10.882747,3.7862062,-0.3204564,-2.9665554,1.290768,0.22647472,-0.0105332965,-0.8181498,-0.29608902,0.74747974,0.0,1.0,1.0,255,255,255,0,0,0,235.86666666666667,19.13333333333333,224.2,30.80000000000001,211.33333333333331,43.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0238322708667037,0.0870102897526462,0.0146259271645513,0.0435051448763231,15
logo_259,4,-11.302808,3.2680578,-0.83934003,-1.7418206,-0.12684646,-0.16657597,0.9944874,-1.0760335,-1.1865188,0.11813216,0.0,1.0,1.0,255,255,255,0,0,0,235.86666666666667,19.13333333333333,224.2,30.80000000000001,211.33333333333331,43.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0800430788292789,0.0903714744151027,0.042731331145839,0.0710605172506123,15
logo_259,5,-11.958753,3.3080356,-3.5298712,3.9601023,-1.0769333,0.16577509,-1.1594776,-0.819354,-0.9690571,-0.13728337,0.0,1.0,1.0,255,255,255,0,0,0,235.86666666666667,19.13333333333333,224.2,30.80000000000001,211.33333333333331,43.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1022772673929674,0.0836491050901898,0.0538484254276832,0.0455662486787728,15
logo_259,6,-11.085035,3.0378022,-1.4865988,-0.8919296,1.2908278,0.2493091,1.0229323,-1.447513,-1.1807766,-0.5413982,0.0,1.0,1.0,255,255,255,0,0,0,235.86666666666667,19.13333333333333,224.2,30.80000000000001,211.33333333333331,43.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0728864493853416,0.0736289696813573,0.0391530164238703,0.0503226420690414,15
logo_259,7,-11.028841,3.113197,-1.8343264,1.2669249,-0.3177774,-0.36466947,-1.6871611,-0.6649005,-0.5299747,-0.53804404,0.0,1.0,1.0,255,255,255,0,0,0,235.86666666666667,19.13333333333333,224.2,30.80000000000001,211.33333333333331,43.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0865743717198624,0.0710288079613438,0.0459969775911307,0.0518763972431958,15
logo_259,9,-11.336149,3.2637064,-2.3975525,1.7553037,-0.2839939,0.41325623,-1.6064596,-1.4658017,-0.55933297,-0.3939411,0.0,1.0,1.0,255,255,255,0,0,0,235.86666666666667,19.13333333333333,224.2,30.80000000000001,211.33333333333331,43.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0853236986131549,0.0859955924960556,0.045371641037777,0.0440124935046184,15
logo_259,8,-11.8305235,2.2280943,-3.436216,3.7723162,-0.5045096,1.071732,-1.2519071,-1.0586207,-0.9194416,-0.18177967,0.0,1.0,1.0,255,255,255,0,0,0,235.86666666666667,19.13333333333333,224.2,30.80000000000001,211.33333333333331,43.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0710104397252804,0.0691262506052364,0.0382150115938397,0.0527008387641756,15
logo_25,0,8.849936,-3.6079519,-4.7955403,-0.59934455,-2.661195,-1.8110154,1.6193795,-0.44510344,0.15314569,0.9010828,0.0,1.0,1.0,0,56,130,0,0,0,3.571428571428572,-3.571428571428572,69.14285714285714,-13.14285714285714,138.5,-8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0675675675675676,0.2974410661291226,0.464487333286289,0.4313231423931911,14
logo_25,1,12.402725,-0.9729342,-5.8219433,3.4291644,-2.6154804,-1.4597216,-1.8379911,-1.5223306,-1.8154234,-0.36330086,0.0,1.0,1.0,0,56,130,0,0,0,3.571428571428572,-3.571428571428572,69.14285714285714,-13.14285714285714,138.5,-8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0522722461364759,0.2948093398286578,0.5507815256509775,0.4317430987177333,14
logo_25,10,24.20766,7.759343,-5.7096868,5.1767178,3.0813076,0.3446228,-0.64210993,0.7972707,-0.20437947,-0.1912215,0.0,1.0,1.0,0,56,130,0,0,0,3.571428571428572,-3.571428571428572,69.14285714285714,-13.14285714285714,138.5,-8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0788229482746455,0.2948093398286578,0.9605885258626772,0.85248334173246,14
logo_25,12,4.7318683,-2.9218845,5.5093765,-4.0738363,-2.629898,5.230207,0.61619544,-0.5527772,-1.1636171,0.07176234,0.0,1.0,1.0,50,184,201,0,0,0,3.571428571428572,46.42857142857143,69.14285714285714,114.85714285714286,138.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2250194058288053,0.7142617167814547,0.27752981440971,0.6428691416092726,14
logo_25,11,-0.19512334,-6.85274,6.2518086,-2.8596249,-1.7731069,3.5837207,0.27682936,-0.440823,-1.1303194,0.16912295,0.0,1.0,1.0,0,112,178,0,0,0,3.571428571428572,-3.571428571428572,69.14285714285714,42.85714285714286,138.5,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1500070566650201,0.4761744778543033,0.07500352833251,0.5237695279690913,14
logo_25,13,-0.08859104,-5.7656417,0.28795388,-2.6490846,-3.04142,1.1723255,-0.38551456,-0.7950731,-1.8172653,0.14951736,0.0,1.0,1.0,0,56,130,0,0,0,3.571428571428572,-3.571428571428572,69.14285714285714,-13.14285714285714,138.5,-8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0750123491637852,0.2380872389271515,0.2024910027520993,0.1190436194635757,14
logo_25,2,15.379526,1.7063569,-7.1299667,-0.5187822,-2.947389,-2.5299027,-0.75599897,-0.7904875,0.32096586,-0.06763497,0.0,1.0,1.0,0,56,130,0,0,0,3.571428571428572,-3.571428571428572,69.14285714285714,-13.14285714285714,138.5,-8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0664561428269,0.3009686992552774,0.6335738479994356,0.4326390055434235,14
logo_25,3,17.093433,4.0597,-7.5250845,3.236872,-1.5675426,-2.559057,-1.8042533,-0.98971653,-1.726525,-0.2527867,0.0,1.0,1.0,0,56,130,0,0,0,3.571428571428572,-3.571428571428572,69.14285714285714,-13.14285714285714,138.5,-8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0744478159621763,0.2948093398286577,0.7305412462070427,0.4317430987177333,14
logo_25,4,12.520665,-6.451221,-1.2491431,-0.37718034,-1.3007475,-0.5266997,1.7014215,-1.2882581,0.18686606,0.5575372,0.0,1.0,1.0,0,56,130,0,0,0,3.571428571428572,-3.571428571428572,69.14285714285714,-13.14285714285714,138.5,-8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0629983949939701,0.2969931127162774,0.4619204803986859,0.8513354611120443,14
logo_25,5,15.349472,-3.5873027,-0.6139289,-0.14852355,-2.0950265,-1.0703609,-1.1438075,-2.7091396,-1.3724747,0.17266011,0.0,1.0,1.0,0,56,130,0,0,0,3.571428571428572,-3.571428571428572,69.14285714285714,-13.14285714285714,138.5,-8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0495377884411827,0.2948093398286578,0.5413344153553032,0.8524273475558541,14
logo_25,6,17.585917,-1.628305,-2.3723543,-0.045215122,-0.92946166,-0.33617616,-0.494688,-0.5868412,-0.16580947,2.553845,0.0,1.0,1.0,0,56,130,0,0,0,3.571428571428572,-3.571428571428572,69.14285714285714,-13.14285714285714,138.5,-8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0883141627266954,0.2948093398286578,0.6246559875802699,0.8524273475558541,14
logo_25,7,19.875954,0.80613166,-3.30267,1.6629077,-0.93785673,-0.48785517,-1.0798231,-0.820392,-1.9950916,-0.14932165,0.0,1.0,1.0,0,56,130,0,0,0,3.571428571428572,-3.571428571428572,69.14285714285714,-13.14285714285714,138.5,-8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0659092512878414,0.2948093398286578,0.7055253687107476,0.85248334173246,14
logo_25,8,21.425533,3.2792375,-3.7685664,1.4525566,-0.33027023,-0.43084845,-1.1024628,-0.76358646,-1.7167863,-0.2011128,0.0,1.0,1.0,0,56,130,0,0,0,3.571428571428572,-3.571428571428572,69.14285714285714,-13.14285714285714,138.5,-8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0659092512878414,0.2948093398286578,0.7876649495448453,0.85248334173246,14
logo_25,9,22.510902,5.831553,-4.2082763,2.7169347,0.77090144,-0.78477764,-1.4074821,-0.893587,-0.5550965,-0.4314238,0.0,1.0,1.0,0,56,130,0,0,0,3.571428571428572,-3.571428571428572,69.14285714285714,-13.14285714285714,138.5,-8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0522722461364759,0.2948093398286578,0.8679256933173384,0.8524273475558541,14
logo_260,10,-11.739582,1.4216933,-1.8592672,0.24719435,-0.1438492,-0.2843885,-0.77563477,0.26735353,0.3707835,-0.2444281,0.0,1.0,1.0,255,92,92,0,0,0,140.25,114.75,58.75,33.25,58.75,33.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0271689221100759,0.0330701287299405,0.0182281288646682,0.054191089852383,20
logo_260,1,-11.73862,3.2941523,-1.264726,-1.5577596,0.25531152,-0.6918965,2.3326857,-0.6884824,-0.49651447,-0.63185227,0.0,1.0,1.0,0,0,0,0,0,0,140.25,-140.25,58.75,-58.75,58.75,-58.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0608528408485883,0.0689176315524347,0.0383275865481428,0.0356860275845549,20
logo_260,11,-10.086297,2.5729113,-0.33670476,-2.8670824,0.95322233,0.067570955,-1.2683641,-0.19719198,-0.82588017,-0.12047496,0.0,1.0,1.0,255,92,92,0,0,0,140.25,114.75,58.75,33.25,58.75,33.25,0.0,0.0,0.0,0.0,0.0,0.0,0.024535200068793,0.0324888178733595,0.0151092474999911,0.0539004344240925,20
logo_260,12,-10.523712,2.8205662,-0.51398396,-3.8954456,1.0224063,-0.11550362,1.0131282,0.5317169,0.5555272,0.9391948,0.0,1.0,1.0,255,92,92,0,0,0,140.25,114.75,58.75,33.25,58.75,33.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0351393967086951,0.0336514395865215,0.0210351220928776,0.0539004344240925,20
logo_260,14,-11.417516,2.5247834,-0.96718013,-2.170201,0.16116996,-0.93143964,2.3053374,0.12578966,0.004100208,0.34870443,0.0,1.0,1.0,255,92,92,0,0,0,140.25,114.75,58.75,33.25,58.75,33.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0246045085435636,0.0324888178733595,0.0173617729300357,0.0539004344240925,20
logo_260,13,-11.336114,1.5715014,-1.717055,0.7137412,0.19542257,-0.2587232,-1.4400535,-0.7421745,-0.76020265,-0.21351223,0.0,1.0,1.0,255,92,92,0,0,0,140.25,114.75,58.75,33.25,58.75,33.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0386048204472252,0.0324888178733595,0.0224906000630602,0.0539004344240925,20
logo_260,15,-9.158929,2.9870381,0.5155673,-4.2635355,1.409162,0.09405894,-1.2618499,-0.27933472,-0.5213906,-0.07081033,0.0,1.0,1.0,255,92,92,0,0,0,140.25,114.75,58.75,33.25,58.75,33.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0079011661238486,0.0324888178733595,0.0090101017201782,0.0539004344240925,20
logo_260,16,-9.850037,2.337892,-0.24778455,-3.0557613,1.1738924,0.65365404,-1.249808,-0.49887422,-0.5316318,-0.097132474,0.0,1.0,1.0,255,92,92,0,0,0,140.25,114.75,58.75,33.25,58.75,33.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0199608407339333,0.0324888178733595,0.0150399390252205,0.0539004344240925,20
logo_260,18,3.3605192,13.943755,12.057316,3.7168941,-0.84564716,-1.4602774,-0.3260294,-0.050915506,0.1530751,0.028914202,0.0,1.0,1.0,0,0,0,0,0,0,140.25,-140.25,58.75,-58.75,58.75,-58.75,0.0,0.0,0.0,0.0,0.0,0.0,0.99698508356535,0.9295967970852782,0.5009876468744167,0.5351854549670085,20
logo_260,17,-9.756805,2.383478,-0.31245995,-3.0428848,1.2833949,0.69976425,-1.3068128,-0.539873,-0.47918162,-0.1264161,0.0,1.0,1.0,255,92,92,0,0,0,140.25,114.75,58.75,33.25,58.75,33.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0199608407339333,0.0324888178733595,0.0150399390252205,0.0539004344240925,20
logo_260,19,0.58042043,-1.3077714,1.3305469,-4.682827,-3.7133753,2.4318752,0.17270134,-0.07450347,-1.9324236,0.18613862,0.0,1.0,1.0,0,0,0,0,0,0,140.25,-140.25,58.75,-58.75,58.75,-58.75,0.0,0.0,0.0,0.0,0.0,0.0,0.1516296167883197,0.1189911018039275,0.2738464468235262,0.3851265177969626,20
logo_260,2,-11.003259,3.50821,-1.2005004,-3.4850557,0.8294481,0.4832836,1.5345405,0.008570568,0.64408755,0.47530332,0.0,1.0,1.0,0,0,0,0,0,0,140.25,-140.25,58.75,-58.75,58.75,-58.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0744373019036263,0.0713720551691099,0.0417930102866728,0.0356860275845549,20
logo_260,20,3.3605192,13.943755,12.057316,3.7168941,-0.84564716,-1.4602774,-0.3260294,-0.050915506,0.1530751,0.028914202,0.0,1.0,1.0,255,255,255,0,0,0,140.25,114.75,58.75,196.25,58.75,196.25,0.0,0.0,0.0,0.0,0.0,0.0,0.9975048949082584,0.9296129435756306,0.5012475525458708,0.5351935282121847,20
logo_260,21,-1.9607134,-3.289055,-4.270583,2.2981076,-2.4667292,-2.252193,4.8302674,-0.4653474,-1.9701875,0.43439704,0.0,1.0,1.0,255,92,92,0,0,0,140.25,114.75,58.75,33.25,58.75,33.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1516296167883197,0.1185087938767223,0.2738464468235262,0.3851275735899441,20
logo_260,3,-11.832144,2.6240175,-1.73554,0.5181097,-0.5476851,0.60866827,-1.0682284,-1.2345598,-1.0166587,-0.0046011917,0.0,1.0,1.0,0,0,0,0,0,0,140.25,-140.25,58.75,-58.75,58.75,-58.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0519813560779513,0.0689176315524347,0.0291788678784233,0.0356860275845549,20
