an_vec_0,an_vec_1,an_vec_2,an_vec_3,an_vec_4,an_vec_5,an_vec_6,an_vec_7,an_vec_8,an_vec_9,an_vec_10,an_vec_11,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,fill_r,fill_g,fill_b,svg_fill_r,svg_fill_g,svg_fill_b,diff_fill_r,diff_fill_g,diff_fill_b,rel_height,rel_width,rel_x_position,rel_y_position,rel_x_position_to_animations,rel_y_position_to_animations,nr_paths_svg,rating_0,rating_1,rating_2,rating_3
0,0,1,0,0,0,-1.0,-1.0,-1.0,0.9242105840237294,-1.0,-1.0,-11.388922,2.6824145,-3.542922,3.5473053,0.07699207,0.19438115,-1.6766609,-0.62985814,-0.76778257,-0.43080422,0.0,0.0,0.0,8.793103448275861,17.586206896551722,15.172413793103447,-8.793103448275861,-17.586206896551722,-15.172413793103447,0.06880624359964323,0.10192985819665984,0.05325782979396032,0.049565979185668914,0.09103037430343627,0.08877928505953916,29.0,1,1,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.7074356,2.4410791,-6.2670894,-5.6733660000000015,-1.8504325,4.029301,0.5467839,-0.68928903,0.5535616,0.4854779,0.0,255.0,185.0,8.793103448275861,17.586206896551722,15.172413793103447,-8.793103448275861,237.41379310344828,169.82758620689654,0.11399219468496467,0.1243203797869777,0.500000002223419,0.3574500277275909,0.8889733498528032,0.8576627828205089,29.0,1,1,1,0
0,1,0,0,0,0,-1.0,-1.0,0.2590084917154736,-1.0,-1.0,-1.0,4.7074356,2.4410791,-6.2670894,-5.6733660000000015,-1.8504325,4.029301,0.5467839,-0.68928903,0.5535616,0.4854779,0.0,255.0,185.0,8.793103448275861,17.586206896551722,15.172413793103447,-8.793103448275861,237.41379310344828,169.82758620689654,0.11399219468496467,0.1243203797869777,0.500000002223419,0.3574500277275909,0.8889733498528032,0.8576627828205089,29.0,1,1,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.7074356,2.4410791,-6.2670894,-5.6733660000000015,-1.8504325,4.029301,0.5467839,-0.68928903,0.5535616,0.4854779,0.0,255.0,185.0,8.793103448275861,17.586206896551722,15.172413793103447,-8.793103448275861,237.41379310344828,169.82758620689654,0.11399219468496467,0.1243203797869777,0.500000002223419,0.3574500277275909,0.5,0.5,29.0,1,1,0,0
0,1,0,0,0,0,-1.0,-1.0,0.965242141552123,-1.0,-1.0,-1.0,4.7074356,2.4410791,-6.2670894,-5.6733660000000015,-1.8504325,4.029301,0.5467839,-0.68928903,0.5535616,0.4854779,0.0,255.0,185.0,8.793103448275861,17.586206896551722,15.172413793103447,-8.793103448275861,237.41379310344828,169.82758620689654,0.11399219468496467,0.1243203797869777,0.500000002223419,0.3574500277275909,0.5,0.5,29.0,1,1,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.122393,3.2830255,7.7658377,2.3276596,1.8423436,-0.108986415,-0.41873005,8.087860000000001,-2.3795037,-1.8356513,181.0,18.0,62.0,13.407407407407408,1.3333333333333333,4.592592592592593,167.5925925925926,16.666666666666668,57.407407407407405,0.2127443989942583,1.0,0.4999999999999999,0.7712500469095959,0.4999999999999999,0.8787950055588813,27.0,1,1,1,1
0,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.33874,2.0635655,-6.9111834000000005,0.31348994,-3.8675466,-1.6778823,-0.3678806,-0.8240853000000001,1.2045295,-0.12481049,0.0,0.0,0.0,13.407407407407408,1.3333333333333333,4.592592592592593,-13.407407407407408,-1.3333333333333333,-4.592592592592593,0.2868990880774576,0.10361067503924727,0.6313125077170023,0.4605959395053852,0.6313125077170023,0.5248225434020353,27.0,0,0,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.122393,3.2830255,7.7658377,2.3276596,1.8423436,-0.108986415,-0.41873005,8.087860000000001,-2.3795037,-1.8356513,181.0,18.0,62.0,13.407407407407408,1.3333333333333333,4.592592592592593,167.5925925925926,16.666666666666668,57.407407407407405,0.2127443989942583,1.0,0.4999999999999999,0.7712500469095959,0.4999999999999999,0.8085185435384721,27.0,1,0,0,0
1,0,0,0,0,0,0.9560342718892494,0.9478274870593494,-1.0,-1.0,-1.0,-1.0,9.122393,3.2830255,7.7658377,2.3276596,1.8423436,-0.108986415,-0.41873005,8.087860000000001,-2.3795037,-1.8356513,181.0,18.0,62.0,13.407407407407408,1.3333333333333333,4.592592592592593,167.5925925925926,16.666666666666668,57.407407407407405,0.2127443989942583,1.0,0.4999999999999999,0.7712500469095959,0.4999999999999999,0.8787950055588813,27.0,1,0,0,0
0,0,1,0,0,0,-1.0,-1.0,-1.0,0.05655136772680869,-1.0,-1.0,9.350423,5.079376,-5.8429145999999985,-4.352583,-3.3420026,2.0137558,-0.5263232,-0.5303158,-2.1575408,-0.17044679999999998,181.0,18.0,62.0,13.407407407407408,1.3333333333333333,4.592592592592593,167.5925925925926,16.666666666666668,57.407407407407405,0.22606672420910426,0.1062565043303406,0.6325648669147866,0.11303336210455213,0.6325648669147866,0.12879500555888138,27.0,1,0,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.122393,3.2830255,7.7658377,2.3276596,1.8423436,-0.108986415,-0.41873005,8.087860000000001,-2.3795037,-1.8356513,181.0,18.0,62.0,13.407407407407408,1.3333333333333333,4.592592592592593,167.5925925925926,16.666666666666668,57.407407407407405,0.2127443989942583,1.0,0.4999999999999999,0.7712500469095959,0.4999999999999999,0.8787950055588813,27.0,1,1,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.350423,5.079376,-5.8429145999999985,-4.352583,-3.3420026,2.0137558,-0.5263232,-0.5303158,-2.1575408,-0.17044679999999998,181.0,18.0,62.0,13.407407407407408,1.3333333333333333,4.592592592592593,167.5925925925926,16.666666666666668,57.407407407407405,0.22606672420910426,0.1062565043303406,0.6325648669147866,0.11303336210455213,0.6325648669147866,0.12879500555888138,27.0,1,1,1,0
1,0,0,0,0,0,0.39605824261068107,0.15497227080241027,-1.0,-1.0,-1.0,-1.0,10.131874,-3.6137185,-5.7335134000000005,1.3744841,-5.5792456,-1.2294943,0.33427253,-0.11009593,1.0206782,0.16974983,0.0,0.0,0.0,13.407407407407408,1.3333333333333333,4.592592592592593,-13.407407407407408,-1.3333333333333333,-4.592592592592593,0.28648628363418044,0.08964069638226939,0.4702696981990721,0.4603895372837469,0.4702696981990721,0.5245873599589499,27.0,0,0,0,0
0,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.122393,3.2830255,7.7658377,2.3276596,1.8423436,-0.108986415,-0.41873005,8.087860000000001,-2.3795037,-1.8356513,181.0,18.0,62.0,13.407407407407408,1.3333333333333333,4.592592592592593,167.5925925925926,16.666666666666668,57.407407407407405,0.2127443989942583,1.0,0.4999999999999999,0.7712500469095959,0.4999999999999999,0.8787950055588813,27.0,1,1,0,0
0,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.350423,5.079376,-5.8429145999999985,-4.352583,-3.3420026,2.0137558,-0.5263232,-0.5303158,-2.1575408,-0.17044679999999998,181.0,18.0,62.0,13.407407407407408,1.3333333333333333,4.592592592592593,167.5925925925926,16.666666666666668,57.407407407407405,0.22606672420910426,0.1062565043303406,0.6325648669147866,0.11303336210455213,0.6325648669147866,0.12879500555888138,27.0,1,1,0,0
0,1,0,0,0,0,-1.0,-1.0,0.793340083761663,-1.0,-1.0,-1.0,9.122393,3.2830255,7.7658377,2.3276596,1.8423436,-0.108986415,-0.41873005,8.087860000000001,-2.3795037,-1.8356513,181.0,18.0,62.0,13.407407407407408,1.3333333333333333,4.592592592592593,167.5925925925926,16.666666666666668,57.407407407407405,0.2127443989942583,1.0,0.4999999999999999,0.7712500469095959,0.4999999999999999,0.8787950055588813,27.0,1,1,0,0
1,0,0,0,0,0,0.8219540423197268,0.4850346279309453,-1.0,-1.0,-1.0,-1.0,9.350423,5.079376,-5.8429145999999985,-4.352583,-3.3420026,2.0137558,-0.5263232,-0.5303158,-2.1575408,-0.17044679999999998,181.0,18.0,62.0,13.407407407407408,1.3333333333333333,4.592592592592593,167.5925925925926,16.666666666666668,57.407407407407405,0.22606672420910426,0.1062565043303406,0.6325648669147866,0.11303336210455213,0.6325648669147866,0.12879500555888138,27.0,0,0,0,0
0,0,1,0,0,0,-1.0,-1.0,-1.0,0.3238327648331624,-1.0,-1.0,9.350423,5.079376,-5.8429145999999985,-4.352583,-3.3420026,2.0137558,-0.5263232,-0.5303158,-2.1575408,-0.17044679999999998,181.0,18.0,62.0,13.407407407407408,1.3333333333333333,4.592592592592593,167.5925925925926,16.666666666666668,57.407407407407405,0.22606672420910426,0.1062565043303406,0.6325648669147866,0.11303336210455213,0.9005645241160741,0.18854460093896716,27.0,1,1,1,1
0,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0.15084917392450192,0.6509344730398537,5.265332,-6.0149813,-2.473141,5.351726,-2.7499542000000003,-0.89306587,-1.7718595,-1.5519236,-1.4591832,-0.4221891,0.0,0.0,0.0,13.407407407407408,1.3333333333333333,4.592592592592593,-13.407407407407408,-1.3333333333333333,-4.592592592592593,0.2781926670919803,0.08323778949782157,0.3184431940451202,0.4604083011220775,0.31265062229705193,0.7679812206572769,27.0,1,0,0,0
0,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.122393,3.2830255,7.7658377,2.3276596,1.8423436,-0.108986415,-0.41873005,8.087860000000001,-2.3795037,-1.8356513,181.0,18.0,62.0,13.407407407407408,1.3333333333333333,4.592592592592593,167.5925925925926,16.666666666666668,57.407407407407405,0.2127443989942583,1.0,0.4999999999999999,0.7712500469095959,0.4999999999999999,0.8787950055588813,27.0,1,1,0,0
0,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0.2267058593810488,0.9622950358343828,9.350423,5.079376,-5.8429145999999985,-4.352583,-3.3420026,2.0137558,-0.5263232,-0.5303158,-2.1575408,-0.17044679999999998,181.0,18.0,62.0,13.407407407407408,1.3333333333333333,4.592592592592593,167.5925925925926,16.666666666666668,57.407407407407405,0.22606672420910426,0.1062565043303406,0.6325648669147866,0.11303336210455213,0.6325648669147866,0.12879500555888138,27.0,1,0,0,0
0,0,1,0,0,0,-1.0,-1.0,-1.0,0.4630073578150215,-1.0,-1.0,9.350423,5.079376,-5.8429145999999985,-4.352583,-3.3420026,2.0137558,-0.5263232,-0.5303158,-2.1575408,-0.17044679999999998,181.0,18.0,62.0,13.407407407407408,1.3333333333333333,4.592592592592593,167.5925925925926,16.666666666666668,57.407407407407405,0.22606672420910426,0.1062565043303406,0.6325648669147866,0.11303336210455213,0.9005645241160741,0.5,27.0,1,1,0,0
1,0,0,0,0,0,0.5714025946899135,0.4288890546751146,-1.0,-1.0,-1.0,-1.0,9.122393,3.2830255,7.7658377,2.3276596,1.8423436,-0.108986415,-0.41873005,8.087860000000001,-2.3795037,-1.8356513,181.0,18.0,62.0,13.407407407407408,1.3333333333333333,4.592592592592593,167.5925925925926,16.666666666666668,57.407407407407405,0.2127443989942583,1.0,0.4999999999999999,0.7712500469095959,0.4999999999999999,0.8787950055588813,27.0,0,0,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.350423,5.079376,-5.8429145999999985,-4.352583,-3.3420026,2.0137558,-0.5263232,-0.5303158,-2.1575408,-0.17044679999999998,181.0,18.0,62.0,13.407407407407408,1.3333333333333333,4.592592592592593,167.5925925925926,16.666666666666668,57.407407407407405,0.22606672420910426,0.1062565043303406,0.6325648669147866,0.11303336210455213,0.6325648669147866,0.12879500555888138,27.0,1,1,0,0
1,0,0,0,0,0,0.4523795535098186,0.559772386080496,-1.0,-1.0,-1.0,-1.0,9.122393,3.2830255,7.7658377,2.3276596,1.8423436,-0.108986415,-0.41873005,8.087860000000001,-2.3795037,-1.8356513,181.0,18.0,62.0,13.407407407407408,1.3333333333333333,4.592592592592593,167.5925925925926,16.666666666666668,57.407407407407405,0.2127443989942583,1.0,0.4999999999999999,0.7712500469095959,0.4999999999999999,0.8787950055588813,27.0,0,0,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.350423,5.079376,-5.8429145999999985,-4.352583,-3.3420026,2.0137558,-0.5263232,-0.5303158,-2.1575408,-0.17044679999999998,181.0,18.0,62.0,13.407407407407408,1.3333333333333333,4.592592592592593,167.5925925925926,16.666666666666668,57.407407407407405,0.22606672420910426,0.1062565043303406,0.6325648669147866,0.11303336210455213,0.6325648669147866,0.12879500555888138,27.0,1,0,0,0
0,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9984457,-8.44935,3.34901,0.43110225,-3.3746717000000004,-0.6299060000000001,-0.9097268,-2.5868,-1.0118688,0.1824961,0.0,0.0,0.0,13.407407407407408,1.3333333333333333,4.592592592592593,-13.407407407407408,-1.3333333333333333,-4.592592592592593,0.278230194768642,0.08149154216569947,0.1681689097419434,0.4604270649604084,0.1681689097419434,0.5246301205849654,27.0,1,1,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.122393,3.2830255,7.7658377,2.3276596,1.8423436,-0.108986415,-0.41873005,8.087860000000001,-2.3795037,-1.8356513,181.0,18.0,62.0,13.407407407407408,1.3333333333333333,4.592592592592593,167.5925925925926,16.666666666666668,57.407407407407405,0.2127443989942583,1.0,0.4999999999999999,0.7712500469095959,0.4999999999999999,0.8787950055588813,27.0,1,1,1,0
0,1,0,0,0,0,-1.0,-1.0,0.2590084917154736,-1.0,-1.0,-1.0,9.122393,3.2830255,7.7658377,2.3276596,1.8423436,-0.108986415,-0.41873005,8.087860000000001,-2.3795037,-1.8356513,181.0,18.0,62.0,13.407407407407408,1.3333333333333333,4.592592592592593,167.5925925925926,16.666666666666668,57.407407407407405,0.2127443989942583,1.0,0.4999999999999999,0.7712500469095959,0.4999999999999999,0.8787950055588813,27.0,1,1,0,0
0,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.350423,5.079376,-5.8429145999999985,-4.352583,-3.3420026,2.0137558,-0.5263232,-0.5303158,-2.1575408,-0.17044679999999998,181.0,18.0,62.0,13.407407407407408,1.3333333333333333,4.592592592592593,167.5925925925926,16.666666666666668,57.407407407407405,0.22606672420910426,0.1062565043303406,0.6325648669147866,0.11303336210455213,0.6325648669147866,0.12879500555888138,27.0,1,1,0,0
0,0,1,0,0,0,-1.0,-1.0,-1.0,0.6852579929645369,-1.0,-1.0,18.426968,6.85957,-7.183195,3.7270687000000007,-1.0391259,-2.6651785,-1.8002330000000002,-0.6401014,-1.1038057,-0.4392367999999999,0.0,0.0,0.0,13.407407407407408,1.3333333333333333,4.592592592592593,-13.407407407407408,-1.3333333333333333,-4.592592592592593,0.2782301947686419,0.10768525214753157,0.805258144744501,0.4604270649604084,0.805258144744501,0.5246301205849654,27.0,0,0,0,0
1,0,0,0,0,0,0.10682853770165568,0.7025855239868555,-1.0,-1.0,-1.0,-1.0,9.350423,5.079376,-5.8429145999999985,-4.352583,-3.3420026,2.0137558,-0.5263232,-0.5303158,-2.1575408,-0.17044679999999998,181.0,18.0,62.0,13.407407407407408,1.3333333333333333,4.592592592592593,167.5925925925926,16.666666666666668,57.407407407407405,0.22606672420910426,0.1062565043303406,0.6325648669147866,0.11303336210455213,0.6325648669147866,0.12879500555888138,27.0,1,0,0,0
0,1,0,0,0,0,-1.0,-1.0,0.965242141552123,-1.0,-1.0,-1.0,9.122393,3.2830255,7.7658377,2.3276596,1.8423436,-0.108986415,-0.41873005,8.087860000000001,-2.3795037,-1.8356513,181.0,18.0,62.0,13.407407407407408,1.3333333333333333,4.592592592592593,167.5925925925926,16.666666666666668,57.407407407407405,0.2127443989942583,1.0,0.4999999999999999,0.7712500469095959,0.4999999999999999,0.8085185435384721,27.0,1,1,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.8265164,2.4623593999999995,-2.6449628,-5.9395914,0.86864066,3.649096,-0.39333725,2.1673293,0.7164545,-1.0028503,255.0,255.0,255.0,233.66666666666663,232.3333333333333,125.06060606060606,21.333333333333343,22.666666666666657,129.93939393939394,0.20780341782298534,0.2630887790940697,0.5002887180010785,0.4314072547804056,0.5,0.5000000000000001,33.0,1,1,1,0
0,0,1,0,0,0,-1.0,-1.0,-1.0,0.8444218515250481,-1.0,-1.0,5.286667,-2.3988204,-4.615197,-3.863008,-5.1432495000000005,0.41280544,0.88668245,2.3145735,-0.5745794,0.08498796,255.0,241.0,0.0,233.66666666666663,232.3333333333333,125.06060606060606,21.333333333333343,8.666666666666657,-125.06060606060606,0.06928612482840556,0.1273739534337259,0.4430766448812353,0.4285633950908576,0.2825370077855487,0.4863146635443192,33.0,1,0,0,0
0,0,1,0,0,0,-1.0,-1.0,-1.0,0.7579544029403025,-1.0,-1.0,8.407919999999999,-2.3041606,-4.293596,-2.1904056,-1.0517877,-3.6516008,-1.1665046,1.8910226000000003,2.0469322,-1.0818529,255.0,241.0,0.0,233.66666666666663,232.3333333333333,125.06060606060606,21.333333333333343,8.666666666666657,-125.06060606060606,0.11279124230516027,0.09405477224719634,0.4627123911054318,0.4595281008075657,0.35717244564728856,0.6353242709949773,33.0,1,0,0,0
0,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.603124,-1.2417184,-4.3339124,-3.360332,-4.2973924000000014,-4.2153654000000005,0.0561429,1.6656086,0.5870843000000001,0.07677019,255.0,241.0,0.0,233.66666666666663,232.3333333333333,125.06060606060606,21.333333333333343,8.666666666666657,-125.06060606060606,0.11907023807589615,0.07434892916859075,0.5393485828232625,0.4635337118243573,0.6484664794777041,0.6546002341083641,33.0,1,0,0,0
0,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.9851933000000015,1.8893489,-4.892029,-5.4079967,-0.45362416,0.5908076,-0.7074431,1.8504951,-0.43341336,-0.7101486,255.0,241.0,0.0,233.66666666666663,232.3333333333333,125.06060606060606,21.333333333333343,8.666666666666657,-125.06060606060606,0.08807669081286479,0.10729732916790337,0.5714794432520051,0.4472242057953385,0.7705958250901749,0.5761149704881485,33.0,1,1,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.8265164,2.4623593999999995,-2.6449628,-5.9395914,0.86864066,3.649096,-0.39333725,2.1673293,0.7164545,-1.0028503,255.0,255.0,255.0,233.66666666666663,232.3333333333333,125.06060606060606,21.333333333333343,22.666666666666657,129.93939393939394,0.20780341782298534,0.2630887790940697,0.5002887180010785,0.4314072547804056,0.5,0.5000000000000001,33.0,1,1,1,1
1,0,0,0,0,0,0.13436424411240122,0.8474337369372327,-1.0,-1.0,-1.0,-1.0,5.286667,-2.3988204,-4.615197,-3.863008,-5.1432495000000005,0.41280544,0.88668245,2.3145735,-0.5745794,0.08498796,255.0,241.0,0.0,233.66666666666663,232.3333333333333,125.06060606060606,21.333333333333343,8.666666666666657,-125.06060606060606,0.06928612482840556,0.1273739534337259,0.4430766448812353,0.4285633950908576,0.2825370077855487,0.4863146635443192,33.0,1,0,0,0
0,1,0,0,0,0,-1.0,-1.0,0.763774618976614,-1.0,-1.0,-1.0,8.407919999999999,-2.3041606,-4.293596,-2.1904056,-1.0517877,-3.6516008,-1.1665046,1.8910226000000003,2.0469322,-1.0818529,255.0,241.0,0.0,233.66666666666663,232.3333333333333,125.06060606060606,21.333333333333343,8.666666666666657,-125.06060606060606,0.11279124230516027,0.09405477224719634,0.4627123911054318,0.4595281008075657,0.35717244564728856,0.6353242709949773,33.0,1,0,0,0
0,0,1,0,0,0,-1.0,-1.0,-1.0,0.2550690257394217,-1.0,-1.0,10.603124,-1.2417184,-4.3339124,-3.360332,-4.2973924000000014,-4.2153654000000005,0.0561429,1.6656086,0.5870843000000001,0.07677019,255.0,241.0,0.0,233.66666666666663,232.3333333333333,125.06060606060606,21.333333333333343,8.666666666666657,-125.06060606060606,0.11907023807589615,0.07434892916859075,0.5393485828232625,0.4635337118243573,0.6484664794777041,0.6546002341083641,33.0,1,0,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.3859449999999995,0.8757499,-4.648932,-5.3674593,-0.45954448,1.2321255,-0.68042964,1.5495325,-0.25707892,-0.5843451999999999,255.0,241.0,0.0,233.66666666666663,232.3333333333333,125.06060606060606,21.333333333333343,8.666666666666657,-125.06060606060606,0.06616994972266194,0.12551911435973878,0.4457953937233515,0.3651070539776021,0.29287096749100616,0.18094749596813448,33.0,1,1,1,0
0,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.9851933000000015,1.8893489,-4.892029,-5.4079967,-0.45362416,0.5908076,-0.7074431,1.8504951,-0.43341336,-0.7101486,255.0,241.0,0.0,233.66666666666663,232.3333333333333,125.06060606060606,21.333333333333343,8.666666666666657,-125.06060606060606,0.08807669081286479,0.10729732916790337,0.5714794432520051,0.4472242057953385,0.7705958250901749,0.5761149704881485,33.0,1,0,0,0
1,0,0,0,0,0,0.9560342718892494,0.9478274870593494,-1.0,-1.0,-1.0,-1.0,3.8265164,2.4623593999999995,-2.6449628,-5.9395914,0.86864066,3.649096,-0.39333725,2.1673293,0.7164545,-1.0028503,255.0,255.0,255.0,233.66666666666663,232.3333333333333,125.06060606060606,21.333333333333343,22.666666666666657,129.93939393939394,0.20780341782298534,0.2630887790940697,0.5002887180010785,0.4314072547804056,0.5,0.5000000000000001,33.0,0,0,0,0
0,0,1,0,0,0,-1.0,-1.0,-1.0,0.05655136772680869,-1.0,-1.0,5.286667,-2.3988204,-4.615197,-3.863008,-5.1432495000000005,0.41280544,0.88668245,2.3145735,-0.5745794,0.08498796,255.0,241.0,0.0,233.66666666666663,232.3333333333333,125.06060606060606,21.333333333333343,8.666666666666657,-125.06060606060606,0.06928612482840556,0.1273739534337259,0.4430766448812353,0.4285633950908576,0.2825370077855487,0.4863146635443192,33.0,1,1,1,0
0,1,0,0,0,0,-1.0,-1.0,0.08487199515892163,-1.0,-1.0,-1.0,8.407919999999999,-2.3041606,-4.293596,-2.1904056,-1.0517877,-3.6516008,-1.1665046,1.8910226000000003,2.0469322,-1.0818529,255.0,241.0,0.0,233.66666666666663,232.3333333333333,125.06060606060606,21.333333333333343,8.666666666666657,-125.06060606060606,0.11279124230516027,0.09405477224719634,0.4627123911054318,0.4595281008075657,0.35717244564728856,0.6353242709949773,33.0,1,1,1,0
0,1,0,0,0,0,-1.0,-1.0,0.8354988781294496,-1.0,-1.0,-1.0,10.603124,-1.2417184,-4.3339124,-3.360332,-4.2973924000000014,-4.2153654000000005,0.0561429,1.6656086,0.5870843000000001,0.07677019,255.0,241.0,0.0,233.66666666666663,232.3333333333333,125.06060606060606,21.333333333333343,8.666666666666657,-125.06060606060606,0.11907023807589615,0.07434892916859075,0.5393485828232625,0.4635337118243573,0.6484664794777041,0.6546002341083641,33.0,1,1,1,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.8265164,2.4623593999999995,-2.6449628,-5.9395914,0.86864066,3.649096,-0.39333725,2.1673293,0.7164545,-1.0028503,255.0,255.0,255.0,233.66666666666663,232.3333333333333,125.06060606060606,21.333333333333343,22.666666666666657,129.93939393939394,0.20780341782298534,0.2630887790940697,0.5002887180010785,0.4314072547804056,0.5,0.5000000000000001,33.0,1,1,1,0
0,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.286667,-2.3988204,-4.615197,-3.863008,-5.1432495000000005,0.41280544,0.88668245,2.3145735,-0.5745794,0.08498796,255.0,241.0,0.0,233.66666666666663,232.3333333333333,125.06060606060606,21.333333333333343,8.666666666666657,-125.06060606060606,0.06928612482840556,0.1273739534337259,0.4430766448812353,0.4285633950908576,0.2825370077855487,0.4863146635443192,33.0,1,1,1,0
1,0,0,0,0,0,0.23796462709189134,0.5442292252959519,-1.0,-1.0,-1.0,-1.0,8.407919999999999,-2.3041606,-4.293596,-2.1904056,-1.0517877,-3.6516008,-1.1665046,1.8910226000000003,2.0469322,-1.0818529,255.0,241.0,0.0,233.66666666666663,232.3333333333333,125.06060606060606,21.333333333333343,8.666666666666657,-125.06060606060606,0.11279124230516027,0.09405477224719634,0.4627123911054318,0.4595281008075657,0.35717244564728856,0.6353242709949773,33.0,1,0,0,0
1,0,0,0,0,0,0.3699551665480793,0.6039200385961945,-1.0,-1.0,-1.0,-1.0,10.603124,-1.2417184,-4.3339124,-3.360332,-4.2973924000000014,-4.2153654000000005,0.0561429,1.6656086,0.5870843000000001,0.07677019,255.0,241.0,0.0,233.66666666666663,232.3333333333333,125.06060606060606,21.333333333333343,8.666666666666657,-125.06060606060606,0.11907023807589615,0.07434892916859075,0.5393485828232625,0.4635337118243573,0.6484664794777041,0.6546002341083641,33.0,1,0,0,0
0,0,1,0,0,0,-1.0,-1.0,-1.0,0.625720304108054,-1.0,-1.0,3.3859449999999995,0.8757499,-4.648932,-5.3674593,-0.45954448,1.2321255,-0.68042964,1.5495325,-0.25707892,-0.5843451999999999,255.0,241.0,0.0,233.66666666666663,232.3333333333333,125.06060606060606,21.333333333333343,8.666666666666657,-125.06060606060606,0.06616994972266194,0.12551911435973878,0.4457953937233515,0.3651070539776021,0.29287096749100616,0.18094749596813448,33.0,1,1,1,0
0,1,0,0,0,0,-1.0,-1.0,0.06552885923981311,-1.0,-1.0,-1.0,7.9851933000000015,1.8893489,-4.892029,-5.4079967,-0.45362416,0.5908076,-0.7074431,1.8504951,-0.43341336,-0.7101486,255.0,241.0,0.0,233.66666666666663,232.3333333333333,125.06060606060606,21.333333333333343,8.666666666666657,-125.06060606060606,0.08807669081286479,0.10729732916790337,0.5714794432520051,0.4472242057953385,0.7705958250901749,0.5761149704881485,33.0,1,1,1,0
0,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0.2360480897374345,0.1031660342307158,3.8265164,2.4623593999999995,-2.6449628,-5.9395914,0.86864066,3.649096,-0.39333725,2.1673293,0.7164545,-1.0028503,255.0,255.0,255.0,233.66666666666663,232.3333333333333,125.06060606060606,21.333333333333343,22.666666666666657,129.93939393939394,0.20780341782298534,0.2630887790940697,0.5002887180010785,0.4314072547804056,0.5,0.5000000000000001,33.0,1,0,0,0
0,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.8265164,2.4623593999999995,-2.6449628,-5.9395914,0.86864066,3.649096,-0.39333725,2.1673293,0.7164545,-1.0028503,255.0,255.0,255.0,233.66666666666663,232.3333333333333,125.06060606060606,21.333333333333343,22.666666666666657,129.93939393939394,0.20780341782298534,0.2630887790940697,0.5002887180010785,0.4314072547804056,0.5,0.5000000000000001,33.0,1,1,0,0
0,0,1,0,0,0,-1.0,-1.0,-1.0,0.6229016948897019,-1.0,-1.0,5.286667,-2.3988204,-4.615197,-3.863008,-5.1432495000000005,0.41280544,0.88668245,2.3145735,-0.5745794,0.08498796,255.0,241.0,0.0,233.66666666666663,232.3333333333333,125.06060606060606,21.333333333333343,8.666666666666657,-125.06060606060606,0.06928612482840556,0.1273739534337259,0.4430766448812353,0.4285633950908576,0.2825370077855487,0.4863146635443192,33.0,1,1,0,0
